Series ID,Year,Period,Label,Value
SMU01000000500000003,2020,M01,2020 Jan,25.00
SMU01000000500000003,2020,M02,2020 Feb,25.07
SMU01000000500000003,2020,M03,2020 Mar,25.09
SMU01000000500000003,2020,M04,2020 Apr,26.56
SMU01000000500000003,2020,M05,2020 May,25.70
SMU01000000500000003,2020,M06,2020 Jun,25.45
SMU01000000500000003,2020,M07,2020 Jul,25.83
SMU01000000500000003,2020,M08,2020 Aug,26.11
SMU01000000500000003,2020,M09,2020 Sep,26.28
SMU01000000500000003,2020,M10,2020 Oct,25.99
SMU01000000500000003,2020,M11,2020 Nov,26.36
SMU01000000500000003,2020,M12,2020 Dec,26.52
SMU01000000500000003,2021,M01,2021 Jan,26.67
SMU01000000500000003,2021,M02,2021 Feb,26.56
SMU01000000500000003,2021,M03,2021 Mar,26.49
SMU01000000500000003,2021,M04,2021 Apr,27.46
SMU01000000500000003,2021,M05,2021 May,27.32
SMU01000000500000003,2021,M06,2021 Jun,27.13
SMU01000000500000003,2021,M07,2021 Jul,27.38
SMU01000000500000003,2021,M08,2021 Aug,27.70
SMU01000000500000003,2021,M09,2021 Sep,27.97
SMU01000000500000003,2021,M10,2021 Oct,27.66
SMU01000000500000003,2021,M11,2021 Nov,27.56
SMU01000000500000003,2021,M12,2021 Dec,27.54
SMU01000000500000003,2022,M01,2022 Jan,28.29
SMU01000000500000003,2022,M02,2022 Feb,28.11
SMU01000000500000003,2022,M03,2022 Mar,28.11
SMU01000000500000003,2022,M04,2022 Apr,28.36
SMU01000000500000003,2022,M05,2022 May,28.42
SMU01000000500000003,2022,M06,2022 Jun,28.10
SMU01000000500000003,2022,M07,2022 Jul,28.41
SMU01000000500000003,2022,M08,2022 Aug,28.34
SMU01000000500000003,2022,M09,2022 Sep,28.47
SMU01000000500000003,2022,M10,2022 Oct,29.02
SMU01000000500000003,2022,M11,2022 Nov,28.91
SMU01000000500000003,2022,M12,2022 Dec,29.02
SMU02000000500000003,2020,M01,2020 Jan,29.84
SMU02000000500000003,2020,M02,2020 Feb,29.81
SMU02000000500000003,2020,M03,2020 Mar,29.88
SMU02000000500000003,2020,M04,2020 Apr,30.92
SMU02000000500000003,2020,M05,2020 May,30.69
SMU02000000500000003,2020,M06,2020 Jun,30.13
SMU02000000500000003,2020,M07,2020 Jul,30.52
SMU02000000500000003,2020,M08,2020 Aug,31.77
SMU02000000500000003,2020,M09,2020 Sep,32.09
SMU02000000500000003,2020,M10,2020 Oct,32.18
SMU02000000500000003,2020,M11,2020 Nov,32.20
SMU02000000500000003,2020,M12,2020 Dec,32.05
SMU02000000500000003,2021,M01,2021 Jan,32.23
SMU02000000500000003,2021,M02,2021 Feb,31.50
SMU02000000500000003,2021,M03,2021 Mar,31.00
SMU02000000500000003,2021,M04,2021 Apr,31.22
SMU02000000500000003,2021,M05,2021 May,31.61
SMU02000000500000003,2021,M06,2021 Jun,31.04
SMU02000000500000003,2021,M07,2021 Jul,31.52
SMU02000000500000003,2021,M08,2021 Aug,31.52
SMU02000000500000003,2021,M09,2021 Sep,32.35
SMU02000000500000003,2021,M10,2021 Oct,32.74
SMU02000000500000003,2021,M11,2021 Nov,32.48
SMU02000000500000003,2021,M12,2021 Dec,32.54
SMU02000000500000003,2022,M01,2022 Jan,33.13
SMU02000000500000003,2022,M02,2022 Feb,32.55
SMU02000000500000003,2022,M03,2022 Mar,32.63
SMU02000000500000003,2022,M04,2022 Apr,33.04
SMU02000000500000003,2022,M05,2022 May,33.30
SMU02000000500000003,2022,M06,2022 Jun,33.09
SMU02000000500000003,2022,M07,2022 Jul,33.94
SMU02000000500000003,2022,M08,2022 Aug,33.74
SMU02000000500000003,2022,M09,2022 Sep,34.45
SMU02000000500000003,2022,M10,2022 Oct,35.08
SMU02000000500000003,2022,M11,2022 Nov,34.71
SMU02000000500000003,2022,M12,2022 Dec,35.49
SMU04000000500000003,2020,M01,2020 Jan,27.10
SMU04000000500000003,2020,M02,2020 Feb,27.41
SMU04000000500000003,2020,M03,2020 Mar,27.16
SMU04000000500000003,2020,M04,2020 Apr,28.03
SMU04000000500000003,2020,M05,2020 May,27.50
SMU04000000500000003,2020,M06,2020 Jun,27.29
SMU04000000500000003,2020,M07,2020 Jul,27.51
SMU04000000500000003,2020,M08,2020 Aug,27.66
SMU04000000500000003,2020,M09,2020 Sep,27.68
SMU04000000500000003,2020,M10,2020 Oct,27.64
SMU04000000500000003,2020,M11,2020 Nov,27.77
SMU04000000500000003,2020,M12,2020 Dec,27.92
SMU04000000500000003,2021,M01,2021 Jan,28.24
SMU04000000500000003,2021,M02,2021 Feb,27.83
SMU04000000500000003,2021,M03,2021 Mar,27.93
SMU04000000500000003,2021,M04,2021 Apr,28.49
SMU04000000500000003,2021,M05,2021 May,28.33
SMU04000000500000003,2021,M06,2021 Jun,28.16
SMU04000000500000003,2021,M07,2021 Jul,28.44
SMU04000000500000003,2021,M08,2021 Aug,28.41
SMU04000000500000003,2021,M09,2021 Sep,28.36
SMU04000000500000003,2021,M10,2021 Oct,28.71
SMU04000000500000003,2021,M11,2021 Nov,28.78
SMU04000000500000003,2021,M12,2021 Dec,29.15
SMU04000000500000003,2022,M01,2022 Jan,29.92
SMU04000000500000003,2022,M02,2022 Feb,29.83
SMU04000000500000003,2022,M03,2022 Mar,29.61
SMU04000000500000003,2022,M04,2022 Apr,30.02
SMU04000000500000003,2022,M05,2022 May,29.93
SMU04000000500000003,2022,M06,2022 Jun,29.80
SMU04000000500000003,2022,M07,2022 Jul,30.23
SMU04000000500000003,2022,M08,2022 Aug,30.41
SMU04000000500000003,2022,M09,2022 Sep,30.66
SMU04000000500000003,2022,M10,2022 Oct,30.82
SMU04000000500000003,2022,M11,2022 Nov,30.72
SMU04000000500000003,2022,M12,2022 Dec,30.81
SMU05000000500000003,2020,M01,2020 Jan,23.14
SMU05000000500000003,2020,M02,2020 Feb,23.47
SMU05000000500000003,2020,M03,2020 Mar,23.39
SMU05000000500000003,2020,M04,2020 Apr,23.77
SMU05000000500000003,2020,M05,2020 May,23.33
SMU05000000500000003,2020,M06,2020 Jun,23.20
SMU05000000500000003,2020,M07,2020 Jul,23.27
SMU05000000500000003,2020,M08,2020 Aug,23.45
SMU05000000500000003,2020,M09,2020 Sep,23.32
SMU05000000500000003,2020,M10,2020 Oct,23.51
SMU05000000500000003,2020,M11,2020 Nov,23.51
SMU05000000500000003,2020,M12,2020 Dec,23.37
SMU05000000500000003,2021,M01,2021 Jan,23.78
SMU05000000500000003,2021,M02,2021 Feb,24.33
SMU05000000500000003,2021,M03,2021 Mar,23.80
SMU05000000500000003,2021,M04,2021 Apr,23.86
SMU05000000500000003,2021,M05,2021 May,23.79
SMU05000000500000003,2021,M06,2021 Jun,23.70
SMU05000000500000003,2021,M07,2021 Jul,23.97
SMU05000000500000003,2021,M08,2021 Aug,24.58
SMU05000000500000003,2021,M09,2021 Sep,24.37
SMU05000000500000003,2021,M10,2021 Oct,24.42
SMU05000000500000003,2021,M11,2021 Nov,24.65
SMU05000000500000003,2021,M12,2021 Dec,24.44
SMU05000000500000003,2022,M01,2022 Jan,25.30
SMU05000000500000003,2022,M02,2022 Feb,25.44
SMU05000000500000003,2022,M03,2022 Mar,25.53
SMU05000000500000003,2022,M04,2022 Apr,25.41
SMU05000000500000003,2022,M05,2022 May,25.64
SMU05000000500000003,2022,M06,2022 Jun,25.26
SMU05000000500000003,2022,M07,2022 Jul,25.48
SMU05000000500000003,2022,M08,2022 Aug,25.64
SMU05000000500000003,2022,M09,2022 Sep,25.78
SMU05000000500000003,2022,M10,2022 Oct,26.20
SMU05000000500000003,2022,M11,2022 Nov,26.43
SMU05000000500000003,2022,M12,2022 Dec,26.53
SMU06000000500000003,2020,M01,2020 Jan,33.17
SMU06000000500000003,2020,M02,2020 Feb,33.55
SMU06000000500000003,2020,M03,2020 Mar,33.50
SMU06000000500000003,2020,M04,2020 Apr,34.75
SMU06000000500000003,2020,M05,2020 May,34.57
SMU06000000500000003,2020,M06,2020 Jun,34.16
SMU06000000500000003,2020,M07,2020 Jul,34.39
SMU06000000500000003,2020,M08,2020 Aug,34.79
SMU06000000500000003,2020,M09,2020 Sep,34.54
SMU06000000500000003,2020,M10,2020 Oct,34.70
SMU06000000500000003,2020,M11,2020 Nov,35.13
SMU06000000500000003,2020,M12,2020 Dec,35.45
SMU06000000500000003,2021,M01,2021 Jan,35.59
SMU06000000500000003,2021,M02,2021 Feb,35.68
SMU06000000500000003,2021,M03,2021 Mar,35.60
SMU06000000500000003,2021,M04,2021 Apr,35.66
SMU06000000500000003,2021,M05,2021 May,36.11
SMU06000000500000003,2021,M06,2021 Jun,35.65
SMU06000000500000003,2021,M07,2021 Jul,35.97
SMU06000000500000003,2021,M08,2021 Aug,36.34
SMU06000000500000003,2021,M09,2021 Sep,36.15
SMU06000000500000003,2021,M10,2021 Oct,36.39
SMU06000000500000003,2021,M11,2021 Nov,36.75
SMU06000000500000003,2021,M12,2021 Dec,36.97
SMU06000000500000003,2022,M01,2022 Jan,37.43
SMU06000000500000003,2022,M02,2022 Feb,36.75
SMU06000000500000003,2022,M03,2022 Mar,36.73
SMU06000000500000003,2022,M04,2022 Apr,37.03
SMU06000000500000003,2022,M05,2022 May,37.46
SMU06000000500000003,2022,M06,2022 Jun,37.26
SMU06000000500000003,2022,M07,2022 Jul,37.83
SMU06000000500000003,2022,M08,2022 Aug,37.51
SMU06000000500000003,2022,M09,2022 Sep,37.66
SMU06000000500000003,2022,M10,2022 Oct,38.09
SMU06000000500000003,2022,M11,2022 Nov,37.79
SMU06000000500000003,2022,M12,2022 Dec,37.79
SMU08000000500000003,2020,M01,2020 Jan,30.73
SMU08000000500000003,2020,M02,2020 Feb,31.00
SMU08000000500000003,2020,M03,2020 Mar,31.01
SMU08000000500000003,2020,M04,2020 Apr,32.05
SMU08000000500000003,2020,M05,2020 May,31.42
SMU08000000500000003,2020,M06,2020 Jun,30.35
SMU08000000500000003,2020,M07,2020 Jul,30.51
SMU08000000500000003,2020,M08,2020 Aug,30.69
SMU08000000500000003,2020,M09,2020 Sep,31.02
SMU08000000500000003,2020,M10,2020 Oct,30.83
SMU08000000500000003,2020,M11,2020 Nov,31.27
SMU08000000500000003,2020,M12,2020 Dec,31.20
SMU08000000500000003,2021,M01,2021 Jan,31.12
SMU08000000500000003,2021,M02,2021 Feb,30.87
SMU08000000500000003,2021,M03,2021 Mar,31.32
SMU08000000500000003,2021,M04,2021 Apr,31.23
SMU08000000500000003,2021,M05,2021 May,31.76
SMU08000000500000003,2021,M06,2021 Jun,31.60
SMU08000000500000003,2021,M07,2021 Jul,31.92
SMU08000000500000003,2021,M08,2021 Aug,32.12
SMU08000000500000003,2021,M09,2021 Sep,32.46
SMU08000000500000003,2021,M10,2021 Oct,32.69
SMU08000000500000003,2021,M11,2021 Nov,33.07
SMU08000000500000003,2021,M12,2021 Dec,33.36
SMU08000000500000003,2022,M01,2022 Jan,34.18
SMU08000000500000003,2022,M02,2022 Feb,33.77
SMU08000000500000003,2022,M03,2022 Mar,33.72
SMU08000000500000003,2022,M04,2022 Apr,34.24
SMU08000000500000003,2022,M05,2022 May,34.69
SMU08000000500000003,2022,M06,2022 Jun,34.23
SMU08000000500000003,2022,M07,2022 Jul,34.60
SMU08000000500000003,2022,M08,2022 Aug,34.11
SMU08000000500000003,2022,M09,2022 Sep,34.44
SMU08000000500000003,2022,M10,2022 Oct,35.12
SMU08000000500000003,2022,M11,2022 Nov,35.74
SMU08000000500000003,2022,M12,2022 Dec,35.52
SMU09000000500000003,2020,M01,2020 Jan,33.49
SMU09000000500000003,2020,M02,2020 Feb,33.79
SMU09000000500000003,2020,M03,2020 Mar,33.79
SMU09000000500000003,2020,M04,2020 Apr,34.97
SMU09000000500000003,2020,M05,2020 May,34.52
SMU09000000500000003,2020,M06,2020 Jun,33.81
SMU09000000500000003,2020,M07,2020 Jul,33.60
SMU09000000500000003,2020,M08,2020 Aug,33.82
SMU09000000500000003,2020,M09,2020 Sep,33.75
SMU09000000500000003,2020,M10,2020 Oct,34.00
SMU09000000500000003,2020,M11,2020 Nov,34.66
SMU09000000500000003,2020,M12,2020 Dec,34.38
SMU09000000500000003,2021,M01,2021 Jan,33.77
SMU09000000500000003,2021,M02,2021 Feb,33.75
SMU09000000500000003,2021,M03,2021 Mar,33.50
SMU09000000500000003,2021,M04,2021 Apr,33.70
SMU09000000500000003,2021,M05,2021 May,33.98
SMU09000000500000003,2021,M06,2021 Jun,33.60
SMU09000000500000003,2021,M07,2021 Jul,33.66
SMU09000000500000003,2021,M08,2021 Aug,33.93
SMU09000000500000003,2021,M09,2021 Sep,33.86
SMU09000000500000003,2021,M10,2021 Oct,34.18
SMU09000000500000003,2021,M11,2021 Nov,34.11
SMU09000000500000003,2021,M12,2021 Dec,33.99
SMU09000000500000003,2022,M01,2022 Jan,34.71
SMU09000000500000003,2022,M02,2022 Feb,34.12
SMU09000000500000003,2022,M03,2022 Mar,34.15
SMU09000000500000003,2022,M04,2022 Apr,34.35
SMU09000000500000003,2022,M05,2022 May,34.67
SMU09000000500000003,2022,M06,2022 Jun,34.08
SMU09000000500000003,2022,M07,2022 Jul,34.59
SMU09000000500000003,2022,M08,2022 Aug,34.62
SMU09000000500000003,2022,M09,2022 Sep,35.07
SMU09000000500000003,2022,M10,2022 Oct,35.28
SMU09000000500000003,2022,M11,2022 Nov,35.04
SMU09000000500000003,2022,M12,2022 Dec,35.22
SMU10000000500000003,2020,M01,2020 Jan,28.23
SMU10000000500000003,2020,M02,2020 Feb,28.02
SMU10000000500000003,2020,M03,2020 Mar,28.23
SMU10000000500000003,2020,M04,2020 Apr,29.74
SMU10000000500000003,2020,M05,2020 May,28.98
SMU10000000500000003,2020,M06,2020 Jun,28.29
SMU10000000500000003,2020,M07,2020 Jul,28.10
SMU10000000500000003,2020,M08,2020 Aug,28.83
SMU10000000500000003,2020,M09,2020 Sep,28.56
SMU10000000500000003,2020,M10,2020 Oct,29.00
SMU10000000500000003,2020,M11,2020 Nov,29.03
SMU10000000500000003,2020,M12,2020 Dec,29.09
SMU10000000500000003,2021,M01,2021 Jan,28.92
SMU10000000500000003,2021,M02,2021 Feb,29.29
SMU10000000500000003,2021,M03,2021 Mar,28.96
SMU10000000500000003,2021,M04,2021 Apr,28.89
SMU10000000500000003,2021,M05,2021 May,28.87
SMU10000000500000003,2021,M06,2021 Jun,28.53
SMU10000000500000003,2021,M07,2021 Jul,28.68
SMU10000000500000003,2021,M08,2021 Aug,28.56
SMU10000000500000003,2021,M09,2021 Sep,28.71
SMU10000000500000003,2021,M10,2021 Oct,29.28
SMU10000000500000003,2021,M11,2021 Nov,28.97
SMU10000000500000003,2021,M12,2021 Dec,29.02
SMU10000000500000003,2022,M01,2022 Jan,29.54
SMU10000000500000003,2022,M02,2022 Feb,29.18
SMU10000000500000003,2022,M03,2022 Mar,29.51
SMU10000000500000003,2022,M04,2022 Apr,29.80
SMU10000000500000003,2022,M05,2022 May,29.55
SMU10000000500000003,2022,M06,2022 Jun,29.21
SMU10000000500000003,2022,M07,2022 Jul,29.33
SMU10000000500000003,2022,M08,2022 Aug,29.89
SMU10000000500000003,2022,M09,2022 Sep,30.29
SMU10000000500000003,2022,M10,2022 Oct,29.96
SMU10000000500000003,2022,M11,2022 Nov,29.76
SMU10000000500000003,2022,M12,2022 Dec,29.52
SMU11000000500000003,2020,M01,2020 Jan,46.56
SMU11000000500000003,2020,M02,2020 Feb,47.59
SMU11000000500000003,2020,M03,2020 Mar,48.34
SMU11000000500000003,2020,M04,2020 Apr,49.79
SMU11000000500000003,2020,M05,2020 May,49.77
SMU11000000500000003,2020,M06,2020 Jun,49.94
SMU11000000500000003,2020,M07,2020 Jul,49.96
SMU11000000500000003,2020,M08,2020 Aug,50.88
SMU11000000500000003,2020,M09,2020 Sep,50.84
SMU11000000500000003,2020,M10,2020 Oct,51.01
SMU11000000500000003,2020,M11,2020 Nov,52.05
SMU11000000500000003,2020,M12,2020 Dec,51.45
SMU11000000500000003,2021,M01,2021 Jan,51.85
SMU11000000500000003,2021,M02,2021 Feb,51.76
SMU11000000500000003,2021,M03,2021 Mar,51.28
SMU11000000500000003,2021,M04,2021 Apr,50.81
SMU11000000500000003,2021,M05,2021 May,51.85
SMU11000000500000003,2021,M06,2021 Jun,50.46
SMU11000000500000003,2021,M07,2021 Jul,50.87
SMU11000000500000003,2021,M08,2021 Aug,51.52
SMU11000000500000003,2021,M09,2021 Sep,50.65
SMU11000000500000003,2021,M10,2021 Oct,50.85
SMU11000000500000003,2021,M11,2021 Nov,51.39
SMU11000000500000003,2021,M12,2021 Dec,51.34
SMU11000000500000003,2022,M01,2022 Jan,51.76
SMU11000000500000003,2022,M02,2022 Feb,50.39
SMU11000000500000003,2022,M03,2022 Mar,50.53
SMU11000000500000003,2022,M04,2022 Apr,50.62
SMU11000000500000003,2022,M05,2022 May,51.38
SMU11000000500000003,2022,M06,2022 Jun,50.10
SMU11000000500000003,2022,M07,2022 Jul,50.29
SMU11000000500000003,2022,M08,2022 Aug,49.40
SMU11000000500000003,2022,M09,2022 Sep,49.40
SMU11000000500000003,2022,M10,2022 Oct,49.65
SMU11000000500000003,2022,M11,2022 Nov,49.15
SMU11000000500000003,2022,M12,2022 Dec,49.49
SMU12000000500000003,2020,M01,2020 Jan,25.99
SMU12000000500000003,2020,M02,2020 Feb,26.39
SMU12000000500000003,2020,M03,2020 Mar,26.24
SMU12000000500000003,2020,M04,2020 Apr,27.07
SMU12000000500000003,2020,M05,2020 May,27.27
SMU12000000500000003,2020,M06,2020 Jun,26.83
SMU12000000500000003,2020,M07,2020 Jul,27.05
SMU12000000500000003,2020,M08,2020 Aug,27.61
SMU12000000500000003,2020,M09,2020 Sep,27.21
SMU12000000500000003,2020,M10,2020 Oct,27.21
SMU12000000500000003,2020,M11,2020 Nov,27.30
SMU12000000500000003,2020,M12,2020 Dec,27.06
SMU12000000500000003,2021,M01,2021 Jan,27.31
SMU12000000500000003,2021,M02,2021 Feb,27.34
SMU12000000500000003,2021,M03,2021 Mar,27.25
SMU12000000500000003,2021,M04,2021 Apr,27.57
SMU12000000500000003,2021,M05,2021 May,28.14
SMU12000000500000003,2021,M06,2021 Jun,27.76
SMU12000000500000003,2021,M07,2021 Jul,27.98
SMU12000000500000003,2021,M08,2021 Aug,28.54
SMU12000000500000003,2021,M09,2021 Sep,28.70
SMU12000000500000003,2021,M10,2021 Oct,28.91
SMU12000000500000003,2021,M11,2021 Nov,28.70
SMU12000000500000003,2021,M12,2021 Dec,28.79
SMU12000000500000003,2022,M01,2022 Jan,29.03
SMU12000000500000003,2022,M02,2022 Feb,28.92
SMU12000000500000003,2022,M03,2022 Mar,29.04
SMU12000000500000003,2022,M04,2022 Apr,28.95
SMU12000000500000003,2022,M05,2022 May,29.20
SMU12000000500000003,2022,M06,2022 Jun,29.14
SMU12000000500000003,2022,M07,2022 Jul,29.42
SMU12000000500000003,2022,M08,2022 Aug,29.70
SMU12000000500000003,2022,M09,2022 Sep,29.80
SMU12000000500000003,2022,M10,2022 Oct,30.00
SMU12000000500000003,2022,M11,2022 Nov,30.38
SMU12000000500000003,2022,M12,2022 Dec,30.46
SMU13000000500000003,2020,M01,2020 Jan,26.80
SMU13000000500000003,2020,M02,2020 Feb,26.93
SMU13000000500000003,2020,M03,2020 Mar,26.58
SMU13000000500000003,2020,M04,2020 Apr,28.07
SMU13000000500000003,2020,M05,2020 May,27.24
SMU13000000500000003,2020,M06,2020 Jun,27.21
SMU13000000500000003,2020,M07,2020 Jul,27.30
SMU13000000500000003,2020,M08,2020 Aug,27.70
SMU13000000500000003,2020,M09,2020 Sep,27.61
SMU13000000500000003,2020,M10,2020 Oct,27.64
SMU13000000500000003,2020,M11,2020 Nov,28.00
SMU13000000500000003,2020,M12,2020 Dec,27.59
SMU13000000500000003,2021,M01,2021 Jan,27.66
SMU13000000500000003,2021,M02,2021 Feb,27.29
SMU13000000500000003,2021,M03,2021 Mar,27.03
SMU13000000500000003,2021,M04,2021 Apr,27.05
SMU13000000500000003,2021,M05,2021 May,27.23
SMU13000000500000003,2021,M06,2021 Jun,27.55
SMU13000000500000003,2021,M07,2021 Jul,28.02
SMU13000000500000003,2021,M08,2021 Aug,28.72
SMU13000000500000003,2021,M09,2021 Sep,28.72
SMU13000000500000003,2021,M10,2021 Oct,29.07
SMU13000000500000003,2021,M11,2021 Nov,29.23
SMU13000000500000003,2021,M12,2021 Dec,29.07
SMU13000000500000003,2022,M01,2022 Jan,29.94
SMU13000000500000003,2022,M02,2022 Feb,29.46
SMU13000000500000003,2022,M03,2022 Mar,29.16
SMU13000000500000003,2022,M04,2022 Apr,29.24
SMU13000000500000003,2022,M05,2022 May,29.60
SMU13000000500000003,2022,M06,2022 Jun,29.07
SMU13000000500000003,2022,M07,2022 Jul,29.56
SMU13000000500000003,2022,M08,2022 Aug,29.79
SMU13000000500000003,2022,M09,2022 Sep,29.96
SMU13000000500000003,2022,M10,2022 Oct,30.74
SMU13000000500000003,2022,M11,2022 Nov,30.53
SMU13000000500000003,2022,M12,2022 Dec,30.53
SMU15000000500000003,2020,M01,2020 Jan,29.67
SMU15000000500000003,2020,M02,2020 Feb,29.85
SMU15000000500000003,2020,M03,2020 Mar,29.63
SMU15000000500000003,2020,M04,2020 Apr,31.95
SMU15000000500000003,2020,M05,2020 May,31.89
SMU15000000500000003,2020,M06,2020 Jun,30.88
SMU15000000500000003,2020,M07,2020 Jul,31.72
SMU15000000500000003,2020,M08,2020 Aug,32.05
SMU15000000500000003,2020,M09,2020 Sep,32.26
SMU15000000500000003,2020,M10,2020 Oct,31.96
SMU15000000500000003,2020,M11,2020 Nov,32.14
SMU15000000500000003,2020,M12,2020 Dec,32.66
SMU15000000500000003,2021,M01,2021 Jan,32.61
SMU15000000500000003,2021,M02,2021 Feb,32.63
SMU15000000500000003,2021,M03,2021 Mar,32.72
SMU15000000500000003,2021,M04,2021 Apr,32.39
SMU15000000500000003,2021,M05,2021 May,33.29
SMU15000000500000003,2021,M06,2021 Jun,32.30
SMU15000000500000003,2021,M07,2021 Jul,32.34
SMU15000000500000003,2021,M08,2021 Aug,32.43
SMU15000000500000003,2021,M09,2021 Sep,32.14
SMU15000000500000003,2021,M10,2021 Oct,32.32
SMU15000000500000003,2021,M11,2021 Nov,32.72
SMU15000000500000003,2021,M12,2021 Dec,32.91
SMU15000000500000003,2022,M01,2022 Jan,33.27
SMU15000000500000003,2022,M02,2022 Feb,33.20
SMU15000000500000003,2022,M03,2022 Mar,32.84
SMU15000000500000003,2022,M04,2022 Apr,33.22
SMU15000000500000003,2022,M05,2022 May,33.59
SMU15000000500000003,2022,M06,2022 Jun,33.40
SMU15000000500000003,2022,M07,2022 Jul,33.57
SMU15000000500000003,2022,M08,2022 Aug,33.51
SMU15000000500000003,2022,M09,2022 Sep,33.64
SMU15000000500000003,2022,M10,2022 Oct,34.18
SMU15000000500000003,2022,M11,2022 Nov,34.14
SMU15000000500000003,2022,M12,2022 Dec,34.11
SMU16000000500000003,2020,M01,2020 Jan,23.35
SMU16000000500000003,2020,M02,2020 Feb,23.76
SMU16000000500000003,2020,M03,2020 Mar,23.65
SMU16000000500000003,2020,M04,2020 Apr,24.77
SMU16000000500000003,2020,M05,2020 May,24.65
SMU16000000500000003,2020,M06,2020 Jun,23.95
SMU16000000500000003,2020,M07,2020 Jul,24.79
SMU16000000500000003,2020,M08,2020 Aug,25.06
SMU16000000500000003,2020,M09,2020 Sep,25.38
SMU16000000500000003,2020,M10,2020 Oct,25.84
SMU16000000500000003,2020,M11,2020 Nov,26.15
SMU16000000500000003,2020,M12,2020 Dec,26.03
SMU16000000500000003,2021,M01,2021 Jan,26.44
SMU16000000500000003,2021,M02,2021 Feb,26.45
SMU16000000500000003,2021,M03,2021 Mar,26.22
SMU16000000500000003,2021,M04,2021 Apr,26.28
SMU16000000500000003,2021,M05,2021 May,26.50
SMU16000000500000003,2021,M06,2021 Jun,25.96
SMU16000000500000003,2021,M07,2021 Jul,26.13
SMU16000000500000003,2021,M08,2021 Aug,26.34
SMU16000000500000003,2021,M09,2021 Sep,26.56
SMU16000000500000003,2021,M10,2021 Oct,26.84
SMU16000000500000003,2021,M11,2021 Nov,26.88
SMU16000000500000003,2021,M12,2021 Dec,27.29
SMU16000000500000003,2022,M01,2022 Jan,27.42
SMU16000000500000003,2022,M02,2022 Feb,27.07
